,RowID,Molecule name,Original_SMILES,Number of connected components,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,Salt_Solvent,Salt_Solvent_ID,MACE_opt_Charge_P,DFT_opt_Charge_P,SMILES_Charge_P
429,448,Molecule_448,CC1C(CC21CCC2)OP(C)(=O)F,1,CC1C(CC21CCC2)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-7-8(12-13(210)11)6-9(7)4-3-5-9/h7-8H3-6H21-2H3,HOZNOOGXIWBKTC-UHFFFAOYSA-N,,0,0.47582,0.475072,0.48867
430,449,Molecule_449,CC12CCCCC1CC2OP(C)(=O)F,1,CC12CCCCC1CC2OP(C)(=O)F,InChI=1S/C10H18FO2P/c1-10-6-4-3-5-8(10)7-9(10)13-14(211)12/h8-9H3-7H21-2H3,WLVKBSAZWFXXJG-UHFFFAOYSA-N,,0,0.476884,0.476912,0.491596
431,450,Molecule_450,CP(=O)(F)OC1CC2CC=C1CC2,1,CP(=O)(F)OC1CC2CC=C1CC2,InChI=1S/C9H14FO2P/c1-13(1011)12-9-6-7-2-4-8(9)5-3-7/h479H2-35-6H21H3,HQRDGUMWLFIGLB-UHFFFAOYSA-N,,0,0.369919,0.475829,0.405559
432,451,Molecule_451,CP(=O)(F)OC12CC1C2C1CC1,1,CP(=O)(F)OC12CC1C2C1CC1,InChI=1S/C8H12FO2P/c1-12(910)11-8-4-6(8)7(8)5-2-3-5/h5-7H2-4H21H3,QGDQTOHKBPYIOW-UHFFFAOYSA-N,,0,0.486612,0.484079,0.480639
433,452,Molecule_452,CCCC1CCC2CC21OP(C)(=O)F,1,CCCC1CCC2CC21OP(C)(=O)F,InChI=1S/C10H18FO2P/c1-3-4-8-5-6-9-7-10(89)13-14(211)12/h8-9H3-7H21-2H3,OWEXEKXWOOITNK-UHFFFAOYSA-N,,0,0.481927,0.481237,0.500368
434,453,Molecule_453,CP(=O)(F)OC1CC2CC3CC321,1,CP(=O)(F)OC1CC2CC3CC321,InChI=1S/C8H12FO2P/c1-12(910)11-7-3-5-2-6-4-8(56)7/h5-7H2-4H21H3,ZATCJCDMYUBGMB-UHFFFAOYSA-N,,0,0.474117,0.480158,0.49982
435,454,Molecule_454,CCC1C2C3C(OP(C)(=O)F)C321,1,CCC1C2C3C(OP(C)(=O)F)C321,InChI=1S/C8H12FO2P/c1-3-4-5-6-7(8(45)6)11-12(29)10/h4-7H3H21-2H3,WTBGCTASWAFFGH-UHFFFAOYSA-N,,0,0.482574,0.480156,0.49755
436,455,Molecule_455,CC1CC2CCC1CC2OP(C)(=O)F,1,CC1CC2CCC1CC2OP(C)(=O)F,InChI=1S/C10H18FO2P/c1-7-5-9-4-3-8(7)6-10(9)13-14(211)12/h7-10H3-6H21-2H3,KTPDXFNKYFBQEP-UHFFFAOYSA-N,,0,0.47671,0.475928,0.501919
437,456,Molecule_456,CP(=O)(F)OC1C2CC1C12CCCC1,1,CP(=O)(F)OC1C2CC1C12CCCC1,InChI=1S/C10H16FO2P/c1-14(1112)13-9-7-6-8(9)10(7)4-2-3-5-10/h7-9H2-6H21H3,YDWJLPYQNLKDJU-UHFFFAOYSA-N,,0,0.474884,0.476219,0.50248
438,457,Molecule_457,CP(=O)(F)OC1C2CCC31CC32,1,CP(=O)(F)OC1C2CCC31CC32,InChI=1S/C8H12FO2P/c1-12(910)11-7-5-2-3-8(7)4-6(5)8/h5-7H2-4H21H3,MWJBQMQQRUJNKL-UHFFFAOYSA-N,,0,0.477399,0.482242,0.495283
440,459,Molecule_459,CC12CC1(OP(C)(=O)F)C2CC,1,CC12CC1(OP(C)(=O)F)C2CC,InChI=1S/C8H14FO2P/c1-4-6-7(2)5-8(67)11-12(39)10/h6H4-5H21-3H3,MKQRQTATBJWJJB-UHFFFAOYSA-N,,0,0.482176,0.48395,0.492182
441,460,Molecule_460,CP(=O)(F)OC1CC23CCC2CCC31,1,CP(=O)(F)OC1CC23CCC2CCC31,InChI=1S/C10H16FO2P/c1-14(1112)13-9-6-10-5-4-7(10)2-3-8(9)10/h7-9H2-6H21H3,CSVJACGSWUELER-UHFFFAOYSA-N,,0,0.476192,0.476936,0.491064
442,461,Molecule_461,CC(CC12CC1C2)OP(C)(=O)F,1,CC(CC12CC1C2)OP(C)(=O)F,InChI=1S/C8H14FO2P/c1-6(11-12(29)10)3-8-4-7(8)5-8/h6-7H3-5H21-2H3,RIWUMSCPBUOCBH-UHFFFAOYSA-N,,0,0.473818,0.473286,0.493799
443,462,Molecule_462,CP(=O)(F)OC1CC=CCC21CC2,1,CP(=O)(F)OC1CC=CCC21CC2,InChI=1S/C9H14FO2P/c1-13(1011)12-8-4-2-3-5-9(8)6-7-9/h2-38H4-7H21H3,HSRRBSOTLDKEHU-UHFFFAOYSA-N,,0,0.479179,0.479602,0.499731
444,463,Molecule_463,CCCC1CC2C(CC21)OP(C)(=O)F,1,CCCC1CC2C(CC21)OP(C)(=O)F,InChI=1S/C10H18FO2P/c1-3-4-7-5-9-8(7)6-10(9)13-14(211)12/h7-10H3-6H21-2H3,LPZWORVZZZMRBO-UHFFFAOYSA-N,,0,0.475889,0.480522,0.428572
445,464,Molecule_464,CP(=O)(F)OC1CC=CC21CCC2,1,CP(=O)(F)OC1CC=CC21CCC2,InChI=1S/C9H14FO2P/c1-13(1011)12-8-4-2-5-9(8)6-3-7-9/h258H3-46-7H21H3,OMBWEZVRWLPCKD-UHFFFAOYSA-N,,0,0.483013,0.47901,0.503449
446,465,Molecule_465,CP(=O)(F)OC1CCCCC1C1CC1,1,CP(=O)(F)OC1CCCCC1C1CC1,InChI=1S/C10H18FO2P/c1-14(1112)13-10-5-3-2-4-9(10)8-6-7-8/h8-10H2-7H21H3,GSPNRGYFPGHFHU-UHFFFAOYSA-N,,0,0.478899,0.474912,0.499442
447,466,Molecule_466,CC1CC2(CC2)C1OP(C)(=O)F,1,CC1CC2(CC2)C1OP(C)(=O)F,InChI=1S/C8H14FO2P/c1-6-5-8(3-4-8)7(6)11-12(29)10/h6-7H3-5H21-2H3,GXNFJYBGWSSJAI-UHFFFAOYSA-N,,0,0.47252,0.480027,0.495332
449,468,Molecule_468,CC1C2C(OP(C)(=O)F)C1C1CCC12,1,CC1C2C(OP(C)(=O)F)C1C1CCC12,InChI=1S/C10H16FO2P/c1-5-8-6-3-4-7(6)9(5)10(8)13-14(211)12/h5-10H3-4H21-2H3,WYGCHNDQSNAJGS-UHFFFAOYSA-N,,0,0.483516,0.481343,0.523336
450,469,Molecule_469,CP(=O)(F)OC1CCC2CCC1=C2,1,CP(=O)(F)OC1CCC2CCC1=C2,InChI=1S/C9H14FO2P/c1-13(1011)12-9-5-3-7-2-4-8(9)6-7/h6-79H2-5H21H3,NQSZBBOZHLETLS-UHFFFAOYSA-N,,0,0.480065,0.480391,0.498613
451,470,Molecule_470,CC1CC2C1C2C=COP(C)(=O)F,1,CC1CC2C1C2C=COP(C)(=O)F,InChI=1S/C9H14FO2P/c1-6-5-8-7(9(6)8)3-4-12-13(210)11/h3-46-9H5H21-2H3,ZJTOGKUMULHIBI-UHFFFAOYSA-N,,0,0.487778,0.489211,0.508312
452,471,Molecule_471,CC1CC2(C1)CC2OP(C)(=O)F,1,CC1CC2(C1)CC2OP(C)(=O)F,InChI=1S/C8H14FO2P/c1-6-3-8(4-6)5-7(8)11-12(29)10/h6-7H3-5H21-2H3,RXKWGTLSGXIDOK-UHFFFAOYSA-N,,0,0.480394,0.479191,0.510359
453,472,Molecule_472,CP(=O)(F)OC1CC21C1CC2CC1,1,CP(=O)(F)OC1CC21C1CC2CC1,InChI=1S/C9H14FO2P/c1-13(1011)12-8-5-9(8)6-2-3-7(9)4-6/h6-8H2-5H21H3,WIFFNONTDWNOGZ-UHFFFAOYSA-N,,0,0.479558,0.476513,0.498065
454,473,Molecule_473,CCC1C=C2CCC21OP(C)(=O)F,1,CCC1C=C2CCC21OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-3-7-6-8-4-5-9(78)12-13(210)11/h6-7H3-5H21-2H3,KFMZPTBBCQSCCR-UHFFFAOYSA-N,,0,0.479882,0.478604,0.492988
455,474,Molecule_474,CP(=O)(F)OC12CC3CC3CC1CC2,1,CP(=O)(F)OC12CC3CC3CC1CC2,InChI=1S/C10H16FO2P/c1-14(1112)13-10-3-2-9(10)5-7-4-8(7)6-10/h7-9H2-6H21H3,ARGIGTJLUSKYRR-UHFFFAOYSA-N,,0,0.476029,0.476616,0.496245
456,475,Molecule_475,CCC1C2CC2C1OP(C)(=O)F,1,CCC1C2CC2C1OP(C)(=O)F,InChI=1S/C8H14FO2P/c1-3-5-6-4-7(6)8(5)11-12(29)10/h5-8H3-4H21-2H3,RVHNHOGZAGOUHT-UHFFFAOYSA-N,,0,0.471944,0.476067,0.491699
457,476,Molecule_476,CC12CC(CC1C=C2)OP(C)(=O)F,1,CC12CC(CC1C=C2)OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-9-4-3-7(9)5-8(6-9)12-13(210)11/h3-47-8H5-6H21-2H3,QCWAITRLWUKHJN-UHFFFAOYSA-N,,0,0.475992,0.475806,0.494726
458,477,Molecule_477,CP(=O)(F)OC1CC2CC(C2)C=1,1,CP(=O)(F)OC1CC2CC(C2)C=1,InChI=1S/C8H12FO2P/c1-12(910)11-8-4-6-2-7(3-6)5-8/h46-7H2-35H21H3,KYYMSZXYGVEJFL-UHFFFAOYSA-N,,0,0.480314,0.481634,0.5052
459,478,Molecule_478,CCC1C2CCC2CC1OP(C)(=O)F,1,CCC1C2CCC2CC1OP(C)(=O)F,InChI=1S/C10H18FO2P/c1-3-8-9-5-4-7(9)6-10(8)13-14(211)12/h7-10H3-6H21-2H3,QPEQBZPRZDSVSJ-UHFFFAOYSA-N,,0,0.478982,0.479843,0.515765
460,479,Molecule_479,CP(=O)(F)OC=CC1C2CC1CC2,1,CP(=O)(F)OC=CC1C2CC1CC2,InChI=1S/C9H14FO2P/c1-13(1011)12-5-4-9-7-2-3-8(9)6-7/h4-57-9H2-36H21H3,OGDMYISTYCZFDV-UHFFFAOYSA-N,,0,0.484434,0.485151,0.49709
461,480,Molecule_480,CC1CC2CC1(C2)OP(C)(=O)F,1,CC1CC2CC1(C2)OP(C)(=O)F,InChI=1S/C8H14FO2P/c1-6-3-7-4-8(65-7)11-12(29)10/h6-7H3-5H21-2H3,YWHHBUDIWSOQPT-UHFFFAOYSA-N,,0,0.482293,0.481344,0.506926
462,481,Molecule_481,CC12CCC1C2C=COP(C)(=O)F,1,CC12CCC1C2C=COP(C)(=O)F,InChI=1S/C9H14FO2P/c1-9-5-3-7(9)8(9)4-6-12-13(210)11/h46-8H35H21-2H3,FELQUEXLZMNHMS-UHFFFAOYSA-N,,0,0.485171,0.481306,0.503462
463,482,Molecule_482,CC1C2C3CC12C3OP(C)(=O)F,1,CC1C2C3CC12C3OP(C)(=O)F,InChI=1S/C8H12FO2P/c1-4-6-5-3-8(46)7(5)11-12(29)10/h4-7H3H21-2H3,WNMAWCNUQCZDEO-UHFFFAOYSA-N,,0,0.434562,0.481194,0.453019
464,483,Molecule_483,CC1CC2C1CCC2OP(C)(=O)F,1,CC1CC2C1CCC2OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-6-5-8-7(6)3-4-9(8)12-13(210)11/h6-9H3-5H21-2H3,ITQPWKNNNCMBOE-UHFFFAOYSA-N,,0,0.477691,0.477728,0.497487
465,484,Molecule_484,CC1CC1C(C)(C)OP(C)(=O)F,1,CC1CC1C(C)(C)OP(C)(=O)F,InChI=1S/C8H16FO2P/c1-6-5-7(6)8(23)11-12(49)10/h6-7H5H21-4H3,QFXBSOBZAQQQFZ-UHFFFAOYSA-N,,0,0.471923,0.478598,0.494953
466,485,Molecule_485,CP(=O)(F)OC1CC=CC1C1CC1,1,CP(=O)(F)OC1CC=CC1C1CC1,InChI=1S/C9H14FO2P/c1-13(1011)12-9-4-2-3-8(9)7-5-6-7/h2-37-9H4-6H21H3,KRCCHWPKJIZXJZ-UHFFFAOYSA-N,,0,0.476051,0.47565,0.500928
467,486,Molecule_486,CC1CC(OP(C)(=O)F)C(C)CC1C,1,CC1CC(OP(C)(=O)F)C(C)CC1C,InChI=1S/C10H20FO2P/c1-7-5-9(3)10(6-8(7)2)13-14(411)12/h7-10H5-6H21-4H3,NZNJKKFFVJXQOY-UHFFFAOYSA-N,,0,0.475009,0.476141,0.497927
468,487,Molecule_487,CP(=O)(F)OC1CC2C1C12CCCC1,1,CP(=O)(F)OC1CC2C1C12CCCC1,InChI=1S/C10H16FO2P/c1-14(1112)13-8-6-7-9(8)10(7)4-2-3-5-10/h7-9H2-6H21H3,HNLJJLHGWDLSCJ-UHFFFAOYSA-N,,0,0.475969,0.477799,0.493293
469,488,Molecule_488,CC1(CC21CCC2)OP(C)(=O)F,1,CC1(CC21CCC2)OP(C)(=O)F,InChI=1S/C8H14FO2P/c1-7(11-12(29)10)6-8(7)4-3-5-8/h3-6H21-2H3,UPYVVUJATJAZSX-UHFFFAOYSA-N,,0,0.482859,0.483464,0.514861
470,489,Molecule_489,CC1=CC=CCCC1CCOP(C)(=O)F,1,CC1=CC=CCCC1CCOP(C)(=O)F,InChI=1S/C11H18FO2P/c1-10-6-4-3-5-7-11(10)8-9-14-15(212)13/h3-4611H57-9H21-2H3,IHPAWOGQOBAJRZ-UHFFFAOYSA-N,,0,0.476594,0.476796,0.493267
471,490,Molecule_490,CP(=O)(F)OC1C2CC3CCCCC321,1,CP(=O)(F)OC1C2CC3CCCCC321,InChI=1S/C10H16FO2P/c1-14(1112)13-9-8-6-7-4-2-3-5-10(78)9/h7-9H2-6H21H3,RXTFEPJSCWEVGA-UHFFFAOYSA-N,,0,0.482033,0.484015,0.502972
472,491,Molecule_491,CC1(C)C(OP(C)(=O)F)C2CCC12,1,CC1(C)C(OP(C)(=O)F)C2CCC12,InChI=1S/C9H16FO2P/c1-9(2)7-5-4-6(7)8(9)12-13(310)11/h6-8H4-5H21-3H3,VVJWLOFJDJOHLB-UHFFFAOYSA-N,,0,0.476739,0.481835,0.387851
473,492,Molecule_492,CC1(C)C2C=CC1C2OP(C)(=O)F,1,CC1(C)C2C=CC1C2OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-9(2)6-4-5-7(9)8(6)12-13(310)11/h4-8H1-3H3,JTNZTSDUAMSGFN-UHFFFAOYSA-N,,0,0.477402,0.480851,0.503075
474,493,Molecule_493,CC12C3CC(C1OP(C)(=O)F)C23,1,CC12C3CC(C1OP(C)(=O)F)C23,InChI=1S/C8H12FO2P/c1-8-5-3-4(6(5)8)7(8)11-12(29)10/h4-7H3H21-2H3,NMNXFHYXYLELCZ-UHFFFAOYSA-N,,0,0.471561,0.470875,0.463815
475,494,Molecule_494,CCC12CCCC1CC2OP(C)(=O)F,1,CCC12CCCC1CC2OP(C)(=O)F,InChI=1S/C10H18FO2P/c1-3-10-6-4-5-8(10)7-9(10)13-14(211)12/h8-9H3-7H21-2H3,BCXYFDYQWIAXPU-UHFFFAOYSA-N,,0,0.476159,0.475939,0.496107
476,495,Molecule_495,CC12CC3C1C23OP(C)(=O)F,1,CC12CC3C1C23OP(C)(=O)F,InChI=1S/C7H10FO2P/c1-6-3-4-5(6)7(46)10-11(28)9/h4-5H3H21-2H3,IYOGTZZCJPZKNR-UHFFFAOYSA-N,,0,0.484101,0.486964,0.500575
477,496,Molecule_496,CP(=O)(F)OC1C2C3CC2CCCC31,1,CP(=O)(F)OC1C2C3CC2CCCC31,InChI=1S/C10H16FO2P/c1-14(1112)13-10-7-4-2-3-6-5-8(7)9(6)10/h6-10H2-5H21H3,WMWCARHMRICHOI-UHFFFAOYSA-N,,0,0.48065,0.475627,0.446057
478,497,Molecule_497,CC1=CCC2C(OP(C)(=O)F)C12,1,CC1=CCC2C(OP(C)(=O)F)C12,InChI=1S/C8H12FO2P/c1-5-3-4-6-7(5)8(6)11-12(29)10/h36-8H4H21-2H3,BWYIGQAVQAVDKH-UHFFFAOYSA-N,,0,0.477409,0.477736,0.496415
479,498,Molecule_498,CP(=O)(F)OC1C2CC1CC=CC=C2,1,CP(=O)(F)OC1C2CC1CC=CC=C2,InChI=1S/C10H14FO2P/c1-14(1112)13-10-8-5-3-2-4-6-9(10)7-8/h2-58-10H6-7H21H3,XTQRILFKIGJXNV-UHFFFAOYSA-N,,0,0.473816,0.477536,0.493918
480,499,Molecule_499,CP(=O)(F)OC1CCC21CCC2,1,CP(=O)(F)OC1CCC21CCC2,InChI=1S/C8H14FO2P/c1-12(910)11-7-3-6-8(7)4-2-5-8/h7H2-6H21H3,CZZQNXKEVJNRKG-UHFFFAOYSA-N,,0,0.480386,0.475067,0.495857
481,500,Molecule_500,CCC=CCC1CC1OP(C)(=O)F,1,CCC=CCC1CC1OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-3-4-5-6-8-7-9(8)12-13(210)11/h4-58-9H36-7H21-2H3,FXLMCRXQMWWJGX-UHFFFAOYSA-N,,0,0.476723,0.479387,0.492008
483,502,Molecule_502,CC=CC1C2CCC2CC1OP(C)(=O)F,1,CC=CC1C2CCC2CC1OP(C)(=O)F,InChI=1S/C11H18FO2P/c1-3-4-10-9-6-5-8(9)7-11(10)14-15(212)13/h3-48-11H5-7H21-2H3,MAKJOOLBPMNEKZ-UHFFFAOYSA-N,,0,0.476622,0.477973,0.494709
484,503,Molecule_503,CCC1CCC2CC1C2OP(C)(=O)F,1,CCC1CCC2CC1C2OP(C)(=O)F,InChI=1S/C10H18FO2P/c1-3-7-4-5-8-6-9(7)10(8)13-14(211)12/h7-10H3-6H21-2H3,MFVQCPKEPRNIGK-UHFFFAOYSA-N,,0,0.483665,0.47745,0.508846
485,504,Molecule_504,CP(=O)(F)OC1C2C3CC2CCC31,1,CP(=O)(F)OC1C2C3CC2CCC31,InChI=1S/C9H14FO2P/c1-13(1011)12-9-6-3-2-5-4-7(6)8(5)9/h5-9H2-4H21H3,HYSSOYZCSUNILK-UHFFFAOYSA-N,,0,0.479319,0.480035,0.489914
486,505,Molecule_505,CP(=O)(F)OCC12CC3CC3C1CC2,1,CP(=O)(F)OCC12CC3CC3C1CC2,InChI=1S/C10H16FO2P/c1-14(1112)13-6-10-3-2-9(10)8-4-7(8)5-10/h7-9H2-6H21H3,MTDSVGOTUWZQDZ-UHFFFAOYSA-N,,0,0.475868,0.475983,0.503486
487,506,Molecule_506,CC1C2CCC1C2C=COP(C)(=O)F,1,CC1C2CCC1C2C=COP(C)(=O)F,InChI=1S/C10H16FO2P/c1-7-8-3-4-9(7)10(8)5-6-13-14(211)12/h5-10H3-4H21-2H3,YQHHOCDXVJQDQI-UHFFFAOYSA-N,,0,0.480266,0.483264,0.493515
488,507,Molecule_507,CC1C2CC2C2C1C2OP(C)(=O)F,1,CC1C2CC2C2C1C2OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-4-5-3-6(5)8-7(4)9(8)12-13(210)11/h4-9H3H21-2H3,IPOAGKJWGNZSBJ-UHFFFAOYSA-N,,0,0.479282,0.483458,0.501719
489,508,Molecule_508,CC1C=CC(CC1C)OP(C)(=O)F,1,CC1C=CC(CC1C)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-7-4-5-9(6-8(7)2)12-13(310)11/h4-57-9H6H21-3H3,OYBBKZWQTMVLFM-UHFFFAOYSA-N,,0,0.47343,0.474654,0.492495
490,509,Molecule_509,CP(=O)(F)OC1C2CCC31CCC32,1,CP(=O)(F)OC1C2CCC31CCC32,InChI=1S/C9H14FO2P/c1-13(1011)12-8-6-2-4-9(8)5-3-7(6)9/h6-8H2-5H21H3,SJOXSENGTIYIOP-UHFFFAOYSA-N,,0,0.47643,0.478814,0.456546
491,510,Molecule_510,CC(OP(C)(=O)F)C1CC2CCC21,1,CC(OP(C)(=O)F)C1CC2CCC21,InChI=1S/C9H16FO2P/c1-6(12-13(210)11)9-5-7-3-4-8(7)9/h6-9H3-5H21-2H3,YUDBTCYBGFDWTC-UHFFFAOYSA-N,,0,0.47665,0.475572,0.426937
492,511,Molecule_511,CC1(CC21CCC2C)OP(C)(=O)F,1,CC1(CC21CCC2C)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-7-4-5-9(7)6-8(92)12-13(310)11/h7H4-6H21-3H3,VPWRHHUWEHXHPQ-UHFFFAOYSA-N,,0,0.481765,0.480748,0.502136
493,512,Molecule_512,CC1CC2C1CC2(C)OP(C)(=O)F,1,CC1CC2C1CC2(C)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-6-4-8-7(6)5-9(82)12-13(310)11/h6-8H4-5H21-3H3,GUQAXAPNEMNYJA-UHFFFAOYSA-N,,0,0.513109,0.480313,0.447081
494,513,Molecule_513,CP(=O)(F)OC1CC2CC1C12CC1,1,CP(=O)(F)OC1CC2CC1C12CC1,InChI=1S/C9H14FO2P/c1-13(1011)12-8-5-6-4-7(8)9(6)2-3-9/h6-8H2-5H21H3,QLLDSQQBZBNONG-UHFFFAOYSA-N,,0,0.477112,0.47408,0.491933
495,514,Molecule_514,CC12C3CC1C2(C)C3OP(C)(=O)F,1,CC12C3CC1C2(C)C3OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-8-5-4-6(8)9(82)7(5)12-13(310)11/h5-7H4H21-3H3,RKDWDEWQUJABOJ-UHFFFAOYSA-N,,0,0.473239,0.48089,0.524532
496,515,Molecule_515,CC12C3CCC1CC2C3OP(C)(=O)F,1,CC12C3CCC1CC2C3OP(C)(=O)F,InChI=1S/C10H16FO2P/c1-10-6-3-4-7(10)9(8(10)5-6)13-14(211)12/h6-9H3-5H21-2H3,AJNASMMAXZLFHP-UHFFFAOYSA-N,,0,0.47492,0.478589,0.321604
497,516,Molecule_516,CP(=O)(F)OC1CCC2C3CCC321,1,CP(=O)(F)OC1CCC2C3CCC321,InChI=1S/C9H14FO2P/c1-13(1011)12-8-3-2-6-7-4-5-9(67)8/h6-8H2-5H21H3,WNMBEXPXZLJTGP-UHFFFAOYSA-N,,0,0.470971,0.475461,0.503952
498,517,Molecule_517,CCC1CC23CC21C3OP(C)(=O)F,1,CCC1CC23CC21C3OP(C)(=O)F,InChI=1S/C9H14FO2P/c1-3-6-4-8-5-9(68)7(8)12-13(210)11/h6-7H3-5H21-2H3,JPPGQXCURHFYSU-UHFFFAOYSA-N,,0,0.478783,0.480053,0.494297
499,518,Molecule_518,CCCC12CC1C2COP(C)(=O)F,1,CCCC12CC1C2COP(C)(=O)F,InChI=1S/C9H16FO2P/c1-3-4-9-5-7(9)8(9)6-12-13(210)11/h7-8H3-6H21-2H3,SFDRTHSRPHBJTJ-UHFFFAOYSA-N,,0,0.474172,0.476794,0.496417
500,519,Molecule_519,CCC1C2C(CCC21)OP(C)(=O)F,1,CCC1C2C(CCC21)OP(C)(=O)F,InChI=1S/C9H16FO2P/c1-3-6-7-4-5-8(9(6)7)12-13(210)11/h6-9H3-5H21-2H3,RRLITTGXWRFUIN-UHFFFAOYSA-N,,0,0.475346,0.475276,0.509848
